RECEIPT_ID,PURCHASE_DATE,SCAN_DATE,STORE_NAME,USER_ID,BARCODE,FINAL_QUANTITY,FINAL_SALE
90f6863d-7aa0-45db-a40c-a238f2cb4e30,2024-06-26,2024-06-27 09:31:17.795,DOLLAR TREE STORES INC,63ad2f119f3fc9c7546e3104,850251004087.0,1.0,1.25
90fcbf1a-f7ba-4d26-b339-339c5043d1cd,2024-08-31,2024-08-31 17:19:47.978,WALMART,64d391883cb069b5eaca97c0,17000988702.0,1.0,5.97
90fe4181-17c6-4bd8-a6eb-8573700b0dca,2024-08-18,2024-08-18 18:13:43.491,WALMART,5ea6572b2244e629eac0c143,30772106181.0,1.0,5.97
9113b6dc-be08-4b88-a389-8dca3cc30758,2024-07-24,2024-07-24 14:54:31.894,WALMART,63b75f853d310dceeabd706c,722252068682.0,1.0,5.74
91206086-99a6-4f7f-bae7-46b8d70525a6,2024-08-07,2024-08-07 17:32:07.657,CVS,5d8d2923c309e91061cb9b95,28400470339.0,1.0,2.52
912280ee-ac14-4dc6-bbaa-6d6deabedc85,2024-06-24,2024-07-01 10:21:38.151,WALGREENS,631f4204198485e89003643e,80878195350.0,1.0,9.49
9124ccad-ac92-47f6-a5e7-bd91891fbd2f,2024-07-20,2024-07-21 11:12:27.697,DOLLAR GENERAL STORE,5fb7d9becaf4501296cfd828,17082010155.0,1.0,1.0
9128fc87-149c-4b87-83dc-c85dfec1f810,2024-08-02,2024-08-02 15:57:56.232,TARGET,5f2c47f87f1c3514a39b3e15,795631809091.0,1.0,5.99
91384b65-a3eb-4a07-bb20-775e74ab3e36,2024-06-17,2024-07-05 19:04:29.420,WALGREENS,665ca065e04f743a096cdff7,22400393650.0,1.0,7.29
913cc37d-f8f9-4d4d-bd3b-6e324dd707e0,2024-09-03,2024-09-06 11:39:37.901,WALGREENS,62a7811237737fe70d031603,36000195866.0,1.0,11.2
914ce75d-1702-4cf2-8417-61584ebcc1a5,2024-07-10,2024-07-12 18:35:03.967,WALMART,5b48037be8821e1a916742f1,54800424542.0,1.0,4.0
915af0fa-5c26-4c48-8c78-a463f0272da7,2024-08-09,2024-08-12 10:05:05.459,AMAZON,653da688909604bae9077893,310310430016.0,1.0,6.98
9173b6e1-358f-4611-863a-ccfab4dd2354,2024-06-29,2024-07-01 10:53:07.773,SMITH'S,631fe831b2906b770eb38236,311111223586.0,1.0,6.49
919797b2-c578-471e-b071-96aaf385642e,2024-07-16,2024-07-17 20:20:33.329,WALMART,62f70de930b23c82198ff23b,75486091125.0,1.0,9.97
91a14638-32d6-4681-ab60-e26a6c8140b8,2024-09-06,2024-09-06 07:15:19.262,CVS,638d0bb590ad5449ec5a76ce,22000123169.0,1.0,4.0
91a8e67b-a35d-4da2-a962-b040e5edb042,2024-07-07,2024-07-07 08:48:11.928,SHOP RITE,6435c62f06b88066bb765bdc,14100070832.0,1.0,4.99
91bbd493-4468-4c1f-ae3f-a6a9f84479b9,2024-07-18,2024-07-18 20:01:20.874,WALMART,654db611a225ea102b8128a7,43000204757.0,1.0,1.76
91c8a87b-70fe-48ab-84f9-d2ce7b521f05,2024-07-17,2024-07-22 15:24:29.152,STOP & SHOP,6316176c198485e890fb9ecf,34000005154.0,1.0,3.69
91cdac74-5945-4755-a246-97b5e849d0c2,2024-08-03,2024-08-04 09:32:08.189,SAM'S CLUB,5e0e1095cb322c11de976e4f,38000272998.0,1.0,9.98
91d9932b-834e-40eb-a8fb-2d989f1762fe,2024-06-22,2024-06-22 15:57:18.635,BI-MART,6154fd0ab968210fe418cf7d,44000029531.0,1.0,3.99
91e31418-d5fa-47ce-be12-051e8b868561,2024-07-20,2024-08-02 17:42:37.577,WEGMANS,649a0c48127ddb5d7f00c8ab,810291006960.0,1.0,5.99
91e95339-6007-4b0c-8697-85eeda112e38,2024-06-21,2024-06-21 08:57:21.190,WAWA,60bd161301b2d3795492bcb0,22000159366.0,1.0,3.99
91f80746-9997-4cbc-978b-ba479fe7a41b,2024-08-17,2024-08-17 13:22:31.121,WALMART,6297f0a41f9dbf1584c3509c,38000635601.0,1.0,1.0
91fc05e3-b808-452d-aba9-66acb9f37690,2024-07-13,2024-07-19 06:48:39.031,MEIJER,63bcb48b3d310dceeac1c286,307667491852.0,1.0,9.99
9203072f-ebbd-4b25-9e13-886be1c702a4,2024-06-23,2024-06-23 12:28:06.435,WALMART,66747ea586cc41b000cc429e,309970185015.0,1.0,3.97
921d5fe7-c663-45db-8dc5-98c510e1fb8a,2024-07-06,2024-07-06 23:01:59.408,SPINX,66240f5989578edd4a115301,22600200161.0,1.0,4.99
9224954f-9c3f-47af-bc01-57dfe2720095,2024-08-13,2024-08-15 12:03:09.305,HANNAFORD,664e10eee04f743a096aaa55,80000519740.0,1.0,1.29
9232658f-b47e-4c8a-a9ca-d9936f604bf9,2024-08-09,2024-08-09 16:52:44.318,WALGREENS,62f7f9fa30b23c8219903bd3,300450113214.0,1.0,10.99
92578916-d817-41ba-a1b7-a5dfcf367aa9,2024-08-11,2024-08-15 00:58:27.362,WALMART,62b8e15137e6e08b0775864e,80878043026.0,1.0,5.97
925abf9a-96b2-41b2-bf25-9c9bf2398455,2024-06-21,2024-06-21 18:07:36.941,WALMART,628ee4783baa1a1e8fe3df35,809148201726.0,1.0,9.88
926750b3-7bda-4fe4-af30-29eb92d50a32,2024-07-14,2024-07-17 07:40:11.046,WALMART,5b664236b912a0207cdaba3c,78742238012.0,1.0,3.86
926cf396-5ba2-4d9e-9458-3ad42df10486,2024-07-17,2024-07-17 19:44:28.660,DOLLAR GENERAL STORE,5c047f17a7b004132820745a,34000412013.0,1.0,2.25
9274c18d-a34d-406f-9e7d-81aa2ed37f70,2024-08-25,2024-08-26 09:18:57.713,WALMART,64860137ad5b7af76e96850b,24000550433.0,1.0,2.44
927df74f-a5ee-44ae-84d6-bcfaf4f5f01c,2024-07-02,2024-07-02 14:33:25.377,SUPER 1 FOODS,5a059e03e4b0550351e51b79,644135160323.0,1.0,1.0
9286d121-10fd-4b7d-83cd-bfab36760f37,2024-08-19,2024-08-19 18:51:44.421,H-E-B,63192663b2906b770eadc29f,51500000557.0,1.0,3.94
9289587c-ad3c-4370-9475-af284ba48f88,2024-08-06,2024-08-06 15:13:46.549,WALMART,5d87c78d36d69e65e9a0d3c7,71429089396.0,1.0,2.64
929429f9-2a26-49e8-b88b-fc1a05d8dea3,2024-08-03,2024-08-03 22:28:15.465,WALMART,61c520027ef94f1a020b70aa,19100031241.0,1.0,9.87
92b5b625-f172-4e99-a4d5-a5028d418d45,2024-08-16,2024-08-17 11:03:13.175,WALMART,65a43e2c021d2ea1d13eb607,13000002820.0,1.0,2.52
92b7d7f1-f8db-4fd6-9483-5907bbedcfe1,2024-09-05,2024-09-06 15:17:08.882,KROGER,647cd688a55bb77a0e28ca27,44300123304.0,1.0,1.69
92c9a036-f478-4d12-aecb-c000484f6439,2024-09-05,2024-09-05 19:33:49.667,WALMART,639e391d1fabddec3d9886c0,843571002345.0,1.0,2.98
92d99537-d14d-4856-95ed-3db11033655b,2024-08-20,2024-08-21 13:54:47.701,PUBLIX,639bfb395ebaba5b275716b2,21000047079.0,1.0,3.99
92e009da-0caa-4f9b-a68c-9b745a54c36a,2024-06-29,2024-06-29 16:20:53.108,COSTCO,632de2470c625b72ae97871a,11579441.0,1.0,8.49
92e8c9a0-bd4c-4251-bfca-2b6a7abd5085,2024-08-10,2024-08-11 10:44:15.024,WALMART,60a96d1dab86fc48853d5a56,711464015812.0,1.0,2.92
92e9ea75-a04b-42cf-870c-7b345b8c6f39,2024-07-08,2024-07-08 12:01:55.937,MEIJER,6254fe9a3247c7100be9a8a7,713733620581.0,1.0,1.49
92ec7d83-858c-4073-a3e7-403573100227,2024-06-23,2024-06-26 05:40:06.634,WALMART,60caa98b9f0da13ebf1e0f3f,21000023172.0,1.0,5.94
92ef379f-bc02-496c-a988-3e1d132ad7f3,2024-08-27,2024-09-03 20:32:35.018,WALMART,63d005af3d310dceead1d6f3,47677000513.0,1.0,3.96
92fb5ac9-39b0-4f13-8634-904c96d29e96,2024-09-01,2024-09-03 20:43:13.848,WALMART,624fa2d5f59a7c7b10574117,714706100109.0,1.0,7.88
93055bdc-be6e-4fd2-b174-c0346f315111,2024-07-20,2024-07-20 15:32:11.981,WALMART,61c0f1011609055a1090ba6d,49000060904.0,1.0,7.64
93112bd4-286c-4a92-92b9-a33016bf5bb2,2024-08-06,2024-08-10 17:18:35.921,JEWEL OSCO,5e84001f64b068137330b0ff,13764028074.0,1.0,5.99
9320287b-e26b-4b00-9419-916878ffa861,2024-07-21,2024-07-22 06:03:11.624,WALMART,5fe9e5aa78552a124bc91e6c,78742083186.0,1.0,2.48
93230fcb-4322-4d24-83e8-59edca3f7893,2024-06-23,2024-06-27 17:48:42.997,WALMART,61545c3b504f3536dc3423b6,381371163175.0,1.0,3.88
932b88cb-e70f-4eab-9dc3-b0b9a444e830,2024-06-22,2024-06-23 21:36:51.595,DOLLAR GENERAL STORE,5d59969bcbd2bb37a6fa639d,11111014138.0,1.0,5.5
9331bc69-9e01-4048-8785-82170b92f415,2024-08-20,2024-08-20 15:23:09.859,PUBLIX,5b4e6f033a61190f280c0e8a,311111537027.0,1.0,5.49
9335186b-90b9-4073-a8a6-3e37cb8dbdb6,2024-07-21,2024-07-21 14:59:23.871,H-E-B,6229414521cc137711a1cc8b,13764028036.0,1.0,6.48
93447ac8-f51f-4359-8d76-2a633480790f,2024-07-22,2024-07-25 10:10:37.162,DOLLAR GENERAL STORE,6394f84790ad5449ec61ccfa,70210007601.0,1.0,1.5
9350e5e2-1b27-4163-b509-05726d80832b,2024-09-02,2024-09-02 18:22:23.031,FAMILY DOLLAR,6403b88f80552327896fca3a,79200131166.0,1.0,1.4
935585ec-2e08-4c5e-b3a9-9ebd5baa0298,2024-09-05,2024-09-05 19:06:43.159,FOOD CITY,6201987af736fe7ce343d65f,33844001728.0,1.0,2.69
937575c0-20e8-439a-8790-cd694336eb86,2024-07-13,2024-07-13 19:54:21.782,MEXICO MARKET,62fd6f5930b23c82199242e4,651433405896.0,1.0,2.29
938a82f5-15d5-44fe-b013-9222511f9849,2024-09-03,2024-09-04 08:59:13.991,TARGET,65077f3fa89e2dfd48526049,39400016120.0,1.0,2.29
9390ccac-fc4a-44d4-9f07-5ce7e88d5ec5,2024-08-28,2024-08-28 10:12:36.657,ACME,634c4a76da0f5faf47641af8,16000420403.0,1.0,6.99
939795a4-1d85-4a1a-8dac-8fc1f73b8a3b,2024-07-22,2024-07-24 10:26:54.260,WALMART,5f55a52524bff315e67eb0f5,64144282661.0,1.0,1.36
939ba351-4748-4dd8-9b77-52eaabb36246,2024-07-04,2024-07-06 15:15:33.541,FRED MEYER,65da684efe555d15f28a265b,79200049034.0,1.0,1.3
93a30fc6-8d9f-4f49-b2e4-44e9a3f18167,2024-08-25,2024-08-25 20:44:49.287,FRED MEYER,65da684efe555d15f28a265b,43000204139.0,1.0,1.69
93c08461-fb51-40ab-9410-58b7821cfc03,2024-08-10,2024-08-10 09:58:02.753,WALMART,60db9c9bb07b8762b0f5f2d5,69055837443.0,1.0,7.97
93ca1c1e-6d48-4054-a9de-c2ca8af8f1a7,2024-07-06,2024-07-07 10:01:06.204,WALMART,6343175634de29ce9a62e37a,71249341247.0,1.0,8.97
93cbd7e6-9d40-460b-9082-79508d8a291b,2024-08-07,2024-08-07 14:37:00.533,DOLLAR TREE STORES INC,5e1646fa128c2c120e9a5606,704620067596.0,1.0,1.25
93d630ce-5f31-4ff1-a5d8-012dd6eb9832,2024-06-26,2024-07-05 18:33:15.868,SAFEWAY,644eff9214e0bc89f6b9e476,87076456436.0,1.0,3.98
93d8dbf3-6d4c-43ee-a4e4-be3f594c6409,2024-07-22,2024-07-22 19:26:35.656,WALMART,5bd5b75f2342e44901f8dbcb,13300547014.0,1.0,1.12
93de6c12-9379-49bd-948d-7e9570fe335b,2024-08-17,2024-08-23 16:44:51.088,DOLLAR TREE STORES INC,6579da17bf55907b9d465dca,34000018437.0,1.0,1.25
93ec6170-bcf2-492e-8e80-aceb3e41071e,2024-07-22,2024-07-22 15:23:07.306,TARGET,6086489cbf8ba77618eb2c45,34000432271.0,1.0,4.79
9401e0e1-7f25-4c41-8ddf-e1a64e2c0af9,2024-07-14,2024-07-20 12:19:22.880,WALMART,607068e86393686b73dbef4a,34856108184.0,1.0,2.98
94065ccd-c6b3-4a85-a086-1adc6fca7f9d,2024-08-15,2024-08-15 11:25:51.036,WALMART,64513072dd0d304fbd883f0b,41335001294.0,1.0,2.94
9412f9cb-241b-4785-8b6a-352bf231b251,2024-06-26,2024-07-08 11:23:23.456,COMMISSARY,65f9cd495a33935f1ed8629d,73731071519.0,1.0,1.88
941b6e6a-becd-4a27-84c8-18bae35d6f57,2024-08-08,2024-08-12 08:18:09.544,KROGER,65af09ede43f8851491addef,71100286540.0,1.0,4.69
94200eff-7729-4a01-a2a2-92e343f5f0c9,2024-07-28,2024-07-30 08:11:57.652,HY-VEE,64b45944480825afb3d4e2b4,36800476134.0,1.0,2.69
942ec60c-616b-41e2-871e-b04ef213f542,2024-08-25,2024-08-27 16:42:00.080,WALMART,62c7b605baa38d1a1f6f0bde,79400496744.0,1.0,4.68
942fd939-e9d2-4bee-8c25-e28f60ededa9,2024-06-25,2024-06-27 18:44:38.009,WALMART,5c4ca6eedf543812c1e3d3ec,644209405985.0,1.0,1.92
9431198c-a071-49ad-ad9c-39515731087d,2024-07-12,2024-07-12 17:23:17.372,GIANT EAGLE,65e8be9316cc39173214b232,311111923684.0,1.0,2.39
943d4828-0034-4ddd-b244-5be0b70b4858,2024-09-06,2024-09-08 09:54:05.791,AMAZON,5f0b406da89b79149307e165,678112017461.0,1.0,11.22
9449070b-5825-4034-805e-d4db08d8019c,2024-07-20,2024-07-20 15:06:25.081,WALMART,61f5432ea0438910753379ff,76150090208.0,1.0,6.98
946d76d2-e6eb-4026-995c-5f55f2edd451,2024-07-09,2024-07-12 05:41:01.726,WALMART,5748f001e4b03a732e4ecdc0,78742027500.0,1.0,1.68
94724a9b-33f0-4916-bb96-33ea68980002,2024-08-17,2024-08-17 17:40:28.657,DOLLAR GENERAL STORE,65610818dd170fff1657d822,34000080113.0,1.0,1.35
9474176d-5d66-429d-bf75-74563791b517,2024-07-04,2024-07-05 08:50:30.320,WALGREENS,614721726d56ab4e79f57d7f,354973316218.0,1.0,11.99
9494a1e2-3047-4a2e-9cf6-3fa2dab48b55,2024-06-16,2024-06-27 11:44:11.292,WALMART,631a2ef3198485e890ff886c,78742373263.0,1.0,2.0
9498fe5e-c22a-4335-9f2e-3f4e88b1328a,2024-06-18,2024-06-18 13:04:35.097,MEIJER,60949077cb38e217cd4a08f1,37000523703.0,1.0,1.99
949e7d13-f16b-4dd2-9e62-c4e19b86bb5a,2024-08-31,2024-09-05 17:40:15.835,CVS,5efdeec09d2d5c142dac24a4,854102006770.0,1.0,3.47
949eef6a-aef1-4c48-aa2a-eaa9112b9b01,2024-08-31,2024-08-31 17:44:17.350,WALMART,63b3b0b301cb7c888c765e82,28400152242.0,1.0,3.98
94a68180-f865-4334-83f4-5fee3b54d6b6,2024-07-25,2024-07-25 22:21:40.807,WALGREENS,614a9661d828044a0cc428fc,79400317438.0,1.0,4.99
94abc231-8ba8-4521-b04c-408e57049cb6,2024-06-18,2024-06-21 14:12:44.539,IGA,6654f0c67c0469953bfa3c1c,46872060841.0,1.0,4.99
94b6610f-9af3-48c5-bb1c-6eec1c628016,2024-08-11,2024-08-11 10:15:58.939,PUBLIX,6041b6f087738912ab78e2bf,13764028432.0,1.0,5.59
94beea2d-1565-4539-930a-3f4a9823c8f7,2024-07-12,2024-07-12 11:53:00.091,DOLLAR TREE STORES INC,6274267d7b15ba58fa48baa5,37000654407.0,1.0,1.25
94c35b40-dc83-494f-86a6-ebe3e6db6bc3,2024-07-17,2024-07-18 17:16:05.071,WALMART,65bda5d67050d0a6206c42bd,46000130064.0,1.0,3.28
94c7ebd0-a46c-41f1-89a3-92b2bad017a1,2024-09-08,2024-09-08 16:40:49.715,PUBLIX,6287c42cb9253b64ec67b2a9,311111706270.0,1.0,2.1
94dc6b13-eb38-410c-bada-18a067cb5e7f,2024-08-30,2024-09-03 17:36:52.208,WALMART,622114e1c4400c4c6651e1d8,39000045049.0,1.0,2.22
94eff26a-627b-4600-b1b4-19d564f2242a,2024-07-15,2024-07-15 16:18:26.590,SAM'S CLUB,62c59376b79924d29cc0038c,41500967974.0,1.0,9.38
94f45284-abbb-4f2a-b731-1d2679542c5d,2024-07-07,2024-07-13 14:22:37.377,WALMART,666028037c0469953bfc2ed1,40100009282.0,1.0,1.88
94fb9550-cd17-4b65-a237-5e3b7034dd95,2024-06-15,2024-06-26 08:13:40.828,MARKET 32,63d97d69b425eb11a4709d56,36800382626.0,1.0,1.89
94fd096e-6c40-4ecf-a7ef-7ed9a9852b4f,2024-07-20,2024-07-21 11:31:09.367,WALMART,62dfc1751d76344f1a384026,29200002133.0,1.0,1.48
94fedf36-1b71-445a-b173-974f6857ab73,2024-06-17,2024-06-17 16:15:14.810,WALMART,639379a102a4e512e05ca813,78742364810.0,1.0,1.0
94ffac93-fd86-4211-9da1-a6a9eb3bd91a,2024-08-29,2024-08-29 12:52:14.136,WALMART,62c3794db79924d29cbf495f,20169222334.0,1.0,2.82
950afe82-2710-411a-8bf3-4d67ac00e338,2024-08-31,2024-09-03 07:46:20.471,WALMART,667586cb86cc41b000cc6139,194346176885.0,1.0,1.78
9531d883-4eb9-4f18-bc21-33ed114699d1,2024-08-24,2024-08-24 15:38:51.192,GET-GO,645aab28ffe0d7e043ef0c9e,311111998989.0,1.0,2.79
954260b6-a3e1-442c-b000-b7b2a4ef303c,2024-08-03,2024-08-03 21:57:40.286,FOOD LION,61f1bd0fb983bf7b04b762ff,24100119165.0,1.0,5.99
9551e6c6-06ed-4a67-b339-8380551714cd,2024-07-06,2024-07-06 13:11:23.981,WALMART,605de116a27fe73a1b89a756,41129077009.0,1.0,2.98
955af047-f7f5-40ca-9ad2-c897ea2c805d,2024-07-13,2024-07-13 12:33:19.561,WALMART,6211968b9e68063cadeb6872,17400224264.0,1.0,1.96
956866ae-70df-4407-bdf4-876262709c9a,2024-08-22,2024-08-23 17:55:26.901,FOOD DEPOT,61697dfa38474226732ec0ef,76114380185.0,1.0,0.89
95733477-832d-48a9-ac87-d06c91d7aada,2024-06-22,2024-06-22 10:13:42.673,WALMART,626de503948c8e671e9fe240,41321006265.0,1.0,2.78
9580c770-03ac-4514-b523-6400c5789ff2,2024-08-23,2024-08-23 17:07:41.307,WALMART,62d592ce2cfb4591e3bca9a4,78742062181.0,1.0,2.78
95892723-e75d-4f9e-8d76-1c0f27eedb41,2024-06-27,2024-06-27 19:52:25.757,KROGER,605ff4f8efdfa066f0db2904,28400045780.0,1.0,9.95
9592ff62-58ac-431d-acd8-bd569d8799f2,2024-06-24,2024-06-24 19:03:10.305,TARGET,5e0f3adff3aee111fb8b5812,5060242151033.0,1.0,4.99
95a4a5b7-d468-4126-927c-008e26f74bcc,2024-07-07,2024-07-08 14:34:28.059,DOLLAR GENERAL STORE,5ff718424d39981291a9456c,888109150044.0,1.0,3.5
95aa21b6-8b69-4905-9e60-1597cc22f143,2024-07-30,2024-07-30 20:04:14.187,BASKET ARKET,6315de4ab2906b770eaa6c2e,47800330517.0,1.0,2.0
95d539c4-5c76-42f5-a56b-195b8a800c37,2024-07-04,2024-07-07 09:14:48.806,CARDENAS,5caceccfae7fc44290bf7c8c,74323002218.0,1.0,2.99
95d8b4d1-2a43-4759-8e84-a45fb68cf915,2024-09-07,2024-09-07 19:00:39.684,WALMART,637fdb1bd6f2a49c4995cf62,33400612832.0,1.0,2.32
95f675c7-5349-45f6-bf43-1ccd4343c0bc,2024-07-27,2024-07-27 20:13:15.326,WALMART,5ea45737f761e8552fd55826,628816004625.0,1.0,2.97
960126e1-d00b-440b-a080-329b91609899,2024-07-21,2024-07-25 18:33:23.826,WALMART,600371d9e521fc12efa9a01f,14100053415.0,1.0,3.84
96093c23-ea42-4825-8001-6df06fda1520,2024-08-02,2024-08-02 15:24:35.127,WALGREENS,5a6b6f35e4b00bcc4d7fc708,75707014506.0,1.0,0.98
96110b41-c3c3-40a2-97e9-a745a2d58d3b,2024-07-30,2024-08-02 07:56:14.616,WALMART,5c6f1fca14bbab13708ec062,78742026282.0,1.0,4.54
96163256-2806-4077-8978-891d1df6792d,2024-07-15,2024-07-15 17:08:34.598,PUBLIX,6241097814ae3f3ccbd71839,34000191482.0,1.0,3.5
96293117-8c53-496e-94ca-87bad323c83f,2024-08-22,2024-08-27 12:49:46.502,WALMART,6001f57eed9b3912bd891c2b,28400372978.0,1.0,3.0
9635f9c3-04c8-49ee-b3d1-2ead0abfed16,2024-08-24,2024-08-24 19:39:38.355,WALMART,63151edeb2906b770ea9c10d,73491510006.0,1.0,3.82
9643897c-af63-4472-8ee9-9da9f418f286,2024-07-09,2024-07-22 19:00:35.145,WINCO FOODS,60a3f7d1ae50ca625af06d0c,70552902022.0,1.0,2.48
9653a41d-f88c-4054-a24f-6d89713b1109,2024-07-25,2024-07-25 15:19:56.794,TARGET,63db3569dcb50fbd30833931,19045001743.0,1.0,4.99
965925bf-bbe3-42dc-ad22-c152ba85d4f8,2024-08-01,2024-08-01 10:27:40.486,WALMART,5d4878b6b292771a7420932d,40000001102.0,1.0,1.32
966004f6-ac8e-4e36-9f03-83893714438b,2024-08-23,2024-08-23 15:59:30.141,PUBLIX,65f6c3f17756e548cb851ea8,44000067908.0,1.0,10.6
9668a4fd-15b7-429b-98a2-82b6e286e2fd,2024-07-19,2024-07-19 23:43:33.170,CVS,6201987af736fe7ce343d65f,22000004864.0,1.0,0.13
96710ec4-535d-4f30-9d50-4f037db6b3dd,2024-08-07,2024-08-07 22:38:47.474,TARGET,65debb7efe555d15f28aa9cd,22000283818.0,1.0,3.39
967a0a89-beda-4f88-be8f-2cd4e826589e,2024-08-17,2024-08-17 15:31:20.086,WALMART,646f7258a55bb77a0e265d00,41331124027.0,1.0,1.42
967dc5a0-6955-4326-a004-2ff375042c8b,2024-06-28,2024-06-28 12:39:19.945,ALBERTSONS,64a711b5e59a088dc6e28184,41390024047.0,1.0,3.99
969aa97d-2db4-4780-8450-e6807648ffc8,2024-07-02,2024-07-05 09:50:30.295,WALMART,61fab5a24b01ce472560a78b,301490039168.0,1.0,7.48
96abd7e5-0c33-4dd9-aa93-7c788a97298d,2024-08-18,2024-08-18 09:30:54.481,WALMART,5c2eaf401662845f2924a4d5,41196136081.0,1.0,2.48
96bda188-5af5-45c1-97d1-dd5d65cb1a38,2024-07-05,2024-07-06 10:39:14.979,WALMART,62f7b78592710024ad0063bb,37000122203.0,1.0,4.94
96c04b22-99e4-48f5-bdbe-87c8d14c9e7f,2024-06-12,2024-06-13 10:11:37.926,WALMART,629110329caee24477f9fb8c,872181005941.0,1.0,10.17
96cac726-946f-44f3-b6b3-48a274ac3e3c,2024-08-17,2024-08-31 11:45:39.811,WALMART,5958fa9ae4b0eb5f9a2379bb,41390030703.0,1.0,2.58
96e1698f-e684-45c1-bf1f-07213b083b27,2024-06-16,2024-06-16 08:48:27.537,THE GIANT CO,612220bb6f24ec64c957bf39,13409517413.0,1.0,3.69
96e8f032-ab4c-44f1-897a-f842d3a905de,2024-07-02,2024-07-07 16:56:05.487,PUBLIX,60cbe2a2da6f2d32ef608bdf,311111598806.0,1.0,6.79
96e93f3b-5e45-4f9e-a1ea-05fbedabfb79,2024-08-29,2024-08-29 12:26:17.012,WALMART,61f34b2bc0cce764dfedca53,24600017077.0,1.0,2.12
96fdc524-1bd2-4af9-8553-ec7b2869e0f5,2024-08-25,2024-08-25 22:18:33.756,WALMART,6234d7fadecc6503b64d80a7,12000014260.0,1.0,5.98
97017a38-7354-49bf-a285-246b5a7ddec6,2024-06-12,2024-06-13 11:06:12.522,WALMART,63cc14ab3d310dceeacee00e,853672002618.0,1.0,3.13
9706f20a-5624-491f-9379-474f18cae64e,2024-08-29,2024-08-30 16:51:48.405,WINCO FOODS,65aa11a1021d2ea1d13f66a0,44989011299.0,1.0,1.3
9727d054-8420-4001-aee0-cba41062acc6,2024-08-21,2024-08-21 07:13:48.166,GIANT EAGLE,59efe0afe4b0720d0f9886c2,311111572196.0,1.0,1.49
972f5983-aac6-4434-9238-d60792aff162,2024-07-23,2024-08-03 12:45:03.519,EDWARDS FOOD GIANT,5ed5092bda20f413eebce58e,70038632276.0,1.0,1.99
973d3ba2-b6fe-4222-ab00-060fb8f003c1,2024-08-12,2024-08-12 11:20:11.780,COSTCO,64b5f3e0c0eccef041d4ea58,34000215423.0,1.0,9.97
9747c3e2-99f6-4510-ae1f-ab01af85f70c,2024-08-15,2024-08-15 22:48:43.398,SUPER 1 FOODS,60a54d1e498e9a3e881940f4,41335363828.0,1.0,2.98
975cfed9-3e4a-410d-9807-e323a7db2407,2024-08-24,2024-08-27 09:33:09.362,WALMART,5d9269f27f3663071a886304,16000106109.0,1.0,3.98
976424bd-6db7-4811-9859-3ac06f336c6d,2024-08-11,2024-08-15 23:18:54.289,WALMART,66212bbbdd5da05f7817de81,51000214515.0,1.0,2.98
978321b3-822e-41ff-bf0a-39a40b43e0d7,2024-09-01,2024-09-02 16:23:18.065,WALMART,6307fbccdd9c692ad854a324,354312000006.0,1.0,3.48
978a814d-8d6b-467f-a6dd-db8b29387c39,2024-07-29,2024-07-31 09:34:38.483,ALBERTSONS,643eb930ee6ac839f8c87a93,21000026890.0,1.0,3.29
9792185c-420f-46f4-8293-fdbc4c651de5,2024-09-08,2024-09-08 10:42:51.616,WALMART,62fc20d192710024ad023c44,850031990005.0,1.0,2.98
9796e318-db94-4aa0-98d6-f4eb2b7d28c1,2024-08-25,2024-08-25 17:26:21.420,DOLLAR TREE STORES INC,64d442f4f83efd697ff87a8b,51000233776.0,1.0,1.25
97995e74-b2b7-4880-895e-924ab0e9c3f9,2024-08-26,2024-08-26 08:26:34.587,CVS,60e602d86fe3634c88e077ca,47400110151.0,1.0,2.26
979b6ab6-032a-40af-ab3a-47b3d3b8e3f5,2024-08-25,2024-08-26 14:50:40.027,WALMART,63c1dfba39c79dcbdd559431,80878195299.0,1.0,7.97
97b5e58c-1d1f-460d-bef0-f27063890910,2024-07-19,2024-07-19 21:15:11.390,FAMILY DOLLAR,632af9ab138f4b3c62c336cd,32251275524.0,1.0,1.35
97c7a19b-f835-47dc-a075-1a9e3a8939d9,2024-06-30,2024-06-30 20:47:34.929,MEIJER,6254fe9a3247c7100be9a8a7,41449001104.0,1.0,4.98
97f8efe1-89b0-4807-9b51-632e24d053e7,2024-07-02,2024-07-03 07:02:38.052,COSTCO,62f52dec30b23c82198f26ca,13904135.0,1.0,11.99
980e9a59-4d45-4853-9b15-297b97660da9,2024-08-28,2024-09-05 17:20:53.214,WINCO FOODS,609594600836f326318bbf14,70552006096.0,1.0,1.98
981e3bfe-65c3-463c-a456-86c5b258b9fc,2024-07-15,2024-07-27 17:16:04.638,TARGET,5a4aec65e4b013f3b5be3c5f,12044037591.0,1.0,6.99
9829a1a4-3e05-4525-aaf6-ae76ab2faf50,2024-06-23,2024-06-25 06:11:36.917,WALMART,6350b7d92a023d065fc178b5,38000269752.0,1.0,3.98
9830df30-b247-41b5-9041-def2a39b3ee6,2024-07-28,2024-07-30 14:17:39.490,SAFEWAY,600af5064b9e59126fbae438,21130284498.0,1.0,5.99
983284d6-d84b-4028-a72f-a99083b72ab8,2024-06-28,2024-07-01 10:35:09.726,WALMART,61a637f57c22c7641cbfb62f,78742371733.0,1.0,2.07
9836d8b0-944d-489f-97a8-d5e9921dad54,2024-09-01,2024-09-01 16:41:46.652,TARGET,6180736ffb482a560ff3c835,829515307172.0,1.0,2.99
